Time,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,MassFuel,MassStructural,CsArea,Cd,Thrust,ForceThrustX,ForceThrustY,ForceThrustZ,Isp,EngineAngleX,EngineAngleY
62.8,0, 0, 1117.57, 0, 0, 0, 0, 0, -112.098, 0, 0, 0.553801, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.85,0, 0, 1111.96, 0, 0, 0, 0, 0, -112.07, 0, 0, 0.554403, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.9,0, 0, 1106.36, 0, 0, 0, 0, 0, -112.043, 0, 0, 0.554996, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.95,0, 0, 1100.76, 0, 0, 0, 0, 0, -112.015, 0, 0, 0.55558, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63,0, 0, 1095.16, 0, 0, 0, 0, 0, -111.987, 0, 0, 0.556155, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.05,0, 0, 1089.56, 0, 0, 0, 0, 0, -111.959, 0, 0, 0.556722, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.1,0, 0, 1083.97, 0, 0, 0, 0, 0, -111.931, 0, 0, 0.557279, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.15,0, 0, 1078.37, 0, 0, 0, 0, 0, -111.903, 0, 0, 0.557829, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.2,0, 0, 1072.78, 0, 0, 0, 0, 0, -111.876, 0, 0, 0.55837, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.25,0, 0, 1067.19, 0, 0, 0, 0, 0, -111.848, 0, 0, 0.558902, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.3,0, 0, 1061.6, 0, 0, 0, 0, 0, -111.82, 0, 0, 0.559426, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.35,0, 0, 1056.01, 0, 0, 0, 0, 0, -111.792, 0, 0, 0.559942, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.4,0, 0, 1050.42, 0, 0, 0, 0, 0, -111.764, 0, 0, 0.560449, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.45,0, 0, 1044.83, 0, 0, 0, 0, 0, -111.736, 0, 0, 0.560948, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.5,0, 0, 1039.25, 0, 0, 0, 0, 0, -111.708, 0, 0, 0.56144, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.55,0, 0, 1033.66, 0, 0, 0, 0, 0, -111.679, 0, 0, 0.561923, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.6,0, 0, 1028.08, 0, 0, 0, 0, 0, -111.651, 0, 0, 0.562398, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.65,0, 0, 1022.5, 0, 0, 0, 0, 0, -111.623, 0, 0, 0.562866, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.7,0, 0, 1016.92, 0, 0, 0, 0, 0, -111.595, 0, 0, 0.563325, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.75,0, 0, 1011.34, 0, 0, 0, 0, 0, -111.567, 0, 0, 0.563777, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.8,0, 0, 1005.76, 0, 0, 0, 0, 0, -111.539, 0, 0, 0.564221, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.85,0, 0, 1000.19, 0, 0, 0, 0, 0, -111.51, 0, 0, 0.564658, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.9,0, 0, 994.613, 0, 0, 0, 0, 0, -111.482, 0, 0, 0.565087, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
63.95,0, 0, 989.04, 0, 0, 0, 0, 0, -111.454, 0, 0, 0.565509, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64,0, 0, 983.469, 0, 0, 0, 0, 0, -111.426, 0, 0, 0.565923, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.05,0, 0, 977.899, 0, 0, 0, 0, 0, -111.397, 0, 0, 0.56633, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.1,0, 0, 972.331, 0, 0, 0, 0, 0, -111.369, 0, 0, 0.566729, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.15,0, 0, 966.763, 0, 0, 0, 0, 0, -111.341, 0, 0, 0.567122, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.2,0, 0, 961.198, 0, 0, 0, 0, 0, -111.312, 0, 0, 0.567507, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.25,0, 0, 955.634, 0, 0, 0, 0, 0, -111.284, 0, 0, 0.567885, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.3,0, 0, 950.071, 0, 0, 0, 0, 0, -111.255, 0, 0, 0.568256, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.35,0, 0, 944.51, 0, 0, 0, 0, 0, -111.227, 0, 0, 0.56862, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.4,0, 0, 938.95, 0, 0, 0, 0, 0, -111.198, 0, 0, 0.568977, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.45,0, 0, 933.391, 0, 0, 0, 0, 0, -111.17, 0, 0, 0.569327, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.5,0, 0, 927.834, 0, 0, 0, 0, 0, -111.141, 0, 0, 0.569671, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.55,0, 0, 922.278, 0, 0, 0, 0, 0, -111.113, 0, 0, 0.570008, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.6,0, 0, 916.724, 0, 0, 0, 0, 0, -111.084, 0, 0, 0.570338, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.65,0, 0, 911.171, 0, 0, 0, 0, 0, -111.056, 0, 0, 0.570661, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.7,0, 0, 905.62, 0, 0, 0, 0, 0, -111.027, 0, 0, 0.570978, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.75,0, 0, 900.07, 0, 0, 0, 0, 0, -110.999, 0, 0, 0.571289, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.8,0, 0, 894.522, 0, 0, 0, 0, 0, -110.97, 0, 0, 0.571593, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.85,0, 0, 888.974, 0, 0, 0, 0, 0, -110.942, 0, 0, 0.57189, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.9,0, 0, 883.429, 0, 0, 0, 0, 0, -110.913, 0, 0, 0.572182, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
64.95,0, 0, 877.885, 0, 0, 0, 0, 0, -110.884, 0, 0, 0.572467, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65,0, 0, 872.342, 0, 0, 0, 0, 0, -110.856, 0, 0, 0.572745, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.05,0, 0, 866.8, 0, 0, 0, 0, 0, -110.827, 0, 0, 0.573018, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.1,0, 0, 861.261, 0, 0, 0, 0, 0, -110.798, 0, 0, 0.573284, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.15,0, 0, 855.722, 0, 0, 0, 0, 0, -110.77, 0, 0, 0.573545, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.2,0, 0, 850.185, 0, 0, 0, 0, 0, -110.741, 0, 0, 0.573799, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.25,0, 0, 844.649, 0, 0, 0, 0, 0, -110.712, 0, 0, 0.574048, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.3,0, 0, 839.115, 0, 0, 0, 0, 0, -110.684, 0, 0, 0.574291, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.35,0, 0, 833.582, 0, 0, 0, 0, 0, -110.655, 0, 0, 0.574527, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.4,0, 0, 828.051, 0, 0, 0, 0, 0, -110.626, 0, 0, 0.574758, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.45,0, 0, 822.521, 0, 0, 0, 0, 0, -110.597, 0, 0, 0.574984, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.5,0, 0, 816.993, 0, 0, 0, 0, 0, -110.569, 0, 0, 0.575203, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.55,0, 0, 811.466, 0, 0, 0, 0, 0, -110.54, 0, 0, 0.575417, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.6,0, 0, 805.94, 0, 0, 0, 0, 0, -110.511, 0, 0, 0.575625, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.65,0, 0, 800.416, 0, 0, 0, 0, 0, -110.482, 0, 0, 0.575828, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.7,0, 0, 794.893, 0, 0, 0, 0, 0, -110.454, 0, 0, 0.576026, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.75,0, 0, 789.372, 0, 0, 0, 0, 0, -110.425, 0, 0, 0.576217, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.8,0, 0, 783.852, 0, 0, 0, 0, 0, -110.396, 0, 0, 0.576404, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.85,0, 0, 778.334, 0, 0, 0, 0, 0, -110.367, 0, 0, 0.576585, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.9,0, 0, 772.817, 0, 0, 0, 0, 0, -110.338, 0, 0, 0.576761, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
65.95,0, 0, 767.302, 0, 0, 0, 0, 0, -110.309, 0, 0, 0.576932, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66,0, 0, 761.788, 0, 0, 0, 0, 0, -110.281, 0, 0, 0.577097, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.05,0, 0, 756.275, 0, 0, 0, 0, 0, -110.252, 0, 0, 0.577257, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.1,0, 0, 750.764, 0, 0, 0, 0, 0, -110.223, 0, 0, 0.577412, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.15,0, 0, 745.254, 0, 0, 0, 0, 0, -110.194, 0, 0, 0.577563, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.2,0, 0, 739.746, 0, 0, 0, 0, 0, -110.165, 0, 0, 0.577708, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.25,0, 0, 734.239, 0, 0, 0, 0, 0, -110.136, 0, 0, 0.577848, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.3,0, 0, 728.734, 0, 0, 0, 0, 0, -110.107, 0, 0, 0.577983, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.35,0, 0, 723.23, 0, 0, 0, 0, 0, -110.078, 0, 0, 0.578113, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.4,0, 0, 717.727, 0, 0, 0, 0, 0, -110.049, 0, 0, 0.578239, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.45,0, 0, 712.226, 0, 0, 0, 0, 0, -110.021, 0, 0, 0.57836, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.5,0, 0, 706.727, 0, 0, 0, 0, 0, -109.992, 0, 0, 0.578476, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.55,0, 0, 701.229, 0, 0, 0, 0, 0, -109.963, 0, 0, 0.578587, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.6,0, 0, 695.732, 0, 0, 0, 0, 0, -109.934, 0, 0, 0.578694, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.65,0, 0, 690.237, 0, 0, 0, 0, 0, -109.905, 0, 0, 0.578796, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.7,0, 0, 684.743, 0, 0, 0, 0, 0, -109.876, 0, 0, 0.578893, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.75,0, 0, 679.251, 0, 0, 0, 0, 0, -109.847, 0, 0, 0.578986, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.8,0, 0, 673.76, 0, 0, 0, 0, 0, -109.818, 0, 0, 0.579074, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.85,0, 0, 668.27, 0, 0, 0, 0, 0, -109.789, 0, 0, 0.579158, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.9,0, 0, 662.782, 0, 0, 0, 0, 0, -109.76, 0, 0, 0.579238, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
66.95,0, 0, 657.296, 0, 0, 0, 0, 0, -109.731, 0, 0, 0.579313, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67,0, 0, 651.811, 0, 0, 0, 0, 0, -109.702, 0, 0, 0.579384, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.05,0, 0, 646.327, 0, 0, 0, 0, 0, -109.673, 0, 0, 0.579451, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.1,0, 0, 640.845, 0, 0, 0, 0, 0, -109.644, 0, 0, 0.579513, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.15,0, 0, 635.364, 0, 0, 0, 0, 0, -109.615, 0, 0, 0.579571, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.2,0, 0, 629.885, 0, 0, 0, 0, 0, -109.586, 0, 0, 0.579625, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.25,0, 0, 624.407, 0, 0, 0, 0, 0, -109.557, 0, 0, 0.579675, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.3,0, 0, 618.93, 0, 0, 0, 0, 0, -109.528, 0, 0, 0.579721, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.35,0, 0, 613.455, 0, 0, 0, 0, 0, -109.499, 0, 0, 0.579763, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.4,0, 0, 607.982, 0, 0, 0, 0, 0, -109.47, 0, 0, 0.579801, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.45,0, 0, 602.51, 0, 0, 0, 0, 0, -109.441, 0, 0, 0.579834, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.5,0, 0, 597.039, 0, 0, 0, 0, 0, -109.412, 0, 0, 0.579864, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.55,0, 0, 591.57, 0, 0, 0, 0, 0, -109.383, 0, 0, 0.57989, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.6,0, 0, 586.102, 0, 0, 0, 0, 0, -109.354, 0, 0, 0.579912, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.65,0, 0, 580.636, 0, 0, 0, 0, 0, -109.325, 0, 0, 0.57993, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.7,0, 0, 575.171, 0, 0, 0, 0, 0, -109.296, 0, 0, 0.579945, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.75,0, 0, 569.708, 0, 0, 0, 0, 0, -109.267, 0, 0, 0.579956, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.8,0, 0, 564.246, 0, 0, 0, 0, 0, -109.238, 0, 0, 0.579963, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.85,0, 0, 558.786, 0, 0, 0, 0, 0, -109.209, 0, 0, 0.579966, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.9,0, 0, 553.327, 0, 0, 0, 0, 0, -109.18, 0, 0, 0.579965, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
67.95,0, 0, 547.869, 0, 0, 0, 0, 0, -109.151, 0, 0, 0.579961, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68,0, 0, 542.413, 0, 0, 0, 0, 0, -109.122, 0, 0, 0.579954, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.05,0, 0, 536.958, 0, 0, 0, 0, 0, -109.093, 0, 0, 0.579943, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.1,0, 0, 531.505, 0, 0, 0, 0, 0, -109.064, 0, 0, 0.579928, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.15,0, 0, 526.053, 0, 0, 0, 0, 0, -109.035, 0, 0, 0.57991, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.2,0, 0, 520.603, 0, 0, 0, 0, 0, -109.006, 0, 0, 0.579889, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.25,0, 0, 515.154, 0, 0, 0, 0, 0, -108.977, 0, 0, 0.579864, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.3,0, 0, 509.707, 0, 0, 0, 0, 0, -108.948, 0, 0, 0.579835, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.35,0, 0, 504.261, 0, 0, 0, 0, 0, -108.919, 0, 0, 0.579804, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.4,0, 0, 498.816, 0, 0, 0, 0, 0, -108.89, 0, 0, 0.579769, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.45,0, 0, 493.373, 0, 0, 0, 0, 0, -108.861, 0, 0, 0.57973, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.5,0, 0, 487.931, 0, 0, 0, 0, 0, -108.832, 0, 0, 0.579689, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.55,0, 0, 482.491, 0, 0, 0, 0, 0, -108.803, 0, 0, 0.579644, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.6,0, 0, 477.053, 0, 0, 0, 0, 0, -108.774, 0, 0, 0.579596, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.65,0, 0, 471.615, 0, 0, 0, 0, 0, -108.745, 0, 0, 0.579545, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.7,0, 0, 466.179, 0, 0, 0, 0, 0, -108.716, 0, 0, 0.579491, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.75,0, 0, 460.745, 0, 0, 0, 0, 0, -108.688, 0, 0, 0.579434, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.8,0, 0, 455.312, 0, 0, 0, 0, 0, -108.659, 0, 0, 0.579373, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.85,0, 0, 449.881, 0, 0, 0, 0, 0, -108.63, 0, 0, 0.57931, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.9,0, 0, 444.451, 0, 0, 0, 0, 0, -108.601, 0, 0, 0.579243, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
68.95,0, 0, 439.022, 0, 0, 0, 0, 0, -108.572, 0, 0, 0.579174, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69,0, 0, 433.595, 0, 0, 0, 0, 0, -108.543, 0, 0, 0.579102, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.05,0, 0, 428.169, 0, 0, 0, 0, 0, -108.514, 0, 0, 0.579026, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.1,0, 0, 422.745, 0, 0, 0, 0, 0, -108.485, 0, 0, 0.578948, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.15,0, 0, 417.322, 0, 0, 0, 0, 0, -108.456, 0, 0, 0.578867, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.2,0, 0, 411.901, 0, 0, 0, 0, 0, -108.427, 0, 0, 0.578783, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.25,0, 0, 406.481, 0, 0, 0, 0, 0, -108.398, 0, 0, 0.578697, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.3,0, 0, 401.063, 0, 0, 0, 0, 0, -108.369, 0, 0, 0.578607, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.35,0, 0, 395.645, 0, 0, 0, 0, 0, -108.34, 0, 0, 0.578515, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.4,0, 0, 390.23, 0, 0, 0, 0, 0, -108.311, 0, 0, 0.57842, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.45,0, 0, 384.816, 0, 0, 0, 0, 0, -108.282, 0, 0, 0.578322, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.5,0, 0, 379.403, 0, 0, 0, 0, 0, -108.253, 0, 0, 0.578222, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.55,0, 0, 373.992, 0, 0, 0, 0, 0, -108.224, 0, 0, 0.578119, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.6,0, 0, 368.582, 0, 0, 0, 0, 0, -108.196, 0, 0, 0.578014, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.65,0, 0, 363.174, 0, 0, 0, 0, 0, -108.167, 0, 0, 0.577906, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.7,0, 0, 357.767, 0, 0, 0, 0, 0, -108.138, 0, 0, 0.577795, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.75,0, 0, 352.361, 0, 0, 0, 0, 0, -108.109, 0, 0, 0.577682, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.8,0, 0, 346.957, 0, 0, 0, 0, 0, -108.08, 0, 0, 0.577566, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.85,0, 0, 341.555, 0, 0, 0, 0, 0, -108.051, 0, 0, 0.577448, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.9,0, 0, 336.154, 0, 0, 0, 0, 0, -108.022, 0, 0, 0.577327, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
69.95,0, 0, 330.754, 0, 0, 0, 0, 0, -107.993, 0, 0, 0.577204, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70,0, 0, 325.356, 0, 0, 0, 0, 0, -107.965, 0, 0, 0.577078, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.05,0, 0, 319.959, 0, 0, 0, 0, 0, -107.936, 0, 0, 0.57695, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.1,0, 0, 314.564, 0, 0, 0, 0, 0, -107.907, 0, 0, 0.57682, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.15,0, 0, 309.17, 0, 0, 0, 0, 0, -107.878, 0, 0, 0.576687, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.2,0, 0, 303.777, 0, 0, 0, 0, 0, -107.849, 0, 0, 0.576552, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.25,0, 0, 298.386, 0, 0, 0, 0, 0, -107.82, 0, 0, 0.576415, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.3,0, 0, 292.997, 0, 0, 0, 0, 0, -107.792, 0, 0, 0.576276, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.35,0, 0, 287.609, 0, 0, 0, 0, 0, -107.763, 0, 0, 0.576134, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.4,0, 0, 282.222, 0, 0, 0, 0, 0, -107.734, 0, 0, 0.57599, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.45,0, 0, 276.837, 0, 0, 0, 0, 0, -107.705, 0, 0, 0.575844, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.5,0, 0, 271.453, 0, 0, 0, 0, 0, -107.676, 0, 0, 0.575695, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.55,0, 0, 266.071, 0, 0, 0, 0, 0, -107.648, 0, 0, 0.575545, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.6,0, 0, 260.69, 0, 0, 0, 0, 0, -107.619, 0, 0, 0.575392, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.65,0, 0, 255.31, 0, 0, 0, 0, 0, -107.59, 0, 0, 0.575237, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.7,0, 0, 249.932, 0, 0, 0, 0, 0, -107.561, 0, 0, 0.57508, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.75,0, 0, 244.555, 0, 0, 0, 0, 0, -107.533, 0, 0, 0.574921, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
70.8,0, 0, 239.18, 0, 0, 0, 0, 0, -107.504, 0, 0, 0.57476, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
